nid,label
12694,24
12696,16
12698,16
12702,16
12703,24
12705,8
12706,16
12707,24
12708,24
12709,23
12711,16
12714,16
12715,19
12716,24
12717,19
12719,24
12720,16
12721,27
12722,16
12723,8
12724,23
12725,16
12726,16
12727,24
12728,16
12729,22
12730,24
12731,16
12732,24
12733,26
12734,16
12735,16
12736,19
12737,24
12738,16
12739,28
12741,10
12742,1
12744,27
12745,5
12746,24
12756,24
12776,13
12777,16
12810,8
12918,16
12991,23
12992,2
12993,24
12994,16
12995,10
12996,10
12997,27
12998,34
12999,21
13000,20
13001,28
13002,2
13003,21
13004,10
13005,10
13006,20
13007,10
13008,28
13009,28
13010,28
13011,24
13012,28
13013,16
13014,28
13015,0
122987,24
13016,28
13017,32
13018,23
13019,31
13020,24
13021,23
13022,27
13023,31
13024,24
13025,16
13026,4
13027,25
13028,10
13029,28
13030,4
13031,16
13032,23
13033,24
13034,24
13035,16
13036,16
13037,28
13038,28
13039,8
13040,10
13041,28
13042,19
13043,28
13044,28
13045,5
13046,28
13047,32
13048,32
13049,28
13050,11
13051,28
13052,16
13053,2
13054,23
13055,26
13056,13
13057,28
13058,0
13059,5
13060,22
13061,2
13062,22
13063,28
13064,16
13065,5
13066,28
13067,28
13068,28
13069,16
13070,5
13071,8
13072,8
13073,24
13074,28
13075,31
13076,16
13077,28
13078,16
13079,28
13080,24
13081,16
13082,26
13083,13
13084,28
13085,10
13086,16
13087,5
13088,4
13089,16
13090,24
13091,10
13092,2
13093,16
13094,2
13095,24
13096,24
13097,28
13098,16
13099,24
13100,28
13101,5
13102,20
13103,31
13104,8
13105,24
13106,16
13107,16
13108,10
13109,27
13110,20
13111,16
13112,16
13113,1
13114,4
13115,31
13116,16
13117,24
13118,33
13119,32
13120,28
13121,6
13122,24
13123,26
13124,8
13125,9
13126,13
13127,16
13128,8
13129,24
13130,6
13131,24
13132,28
13133,5
13134,16
13135,24
13136,16
13137,16
13138,24
13139,16
13140,24
13141,10
13142,16
13143,27
13144,27
13145,16
13146,24
13147,16
13148,17
13149,31
13150,5
13151,28
13152,1
13153,16
13154,22
13155,24
13156,24
13157,29
13158,27
13159,4
13160,16
13161,4
13162,24
13163,8
13164,5
13165,24
13166,3
13167,16
13168,16
13169,24
13170,16
13171,1
13172,6
13173,16
13174,27
13175,24
13176,28
13177,16
13178,24
13179,10
13180,20
13181,10
13182,28
13183,9
13184,24
13185,4
13186,24
13187,8
13188,16
13189,28
13190,24
13191,8
13192,24
13193,10
13194,7
13195,4
13196,4
13197,10
13198,16
13199,24
13200,16
13201,24
13202,16
13203,26
13204,24
13205,16
13206,16
13207,16
13208,16
13209,28
13210,24
13211,24
13212,16
13213,16
13214,24
13215,28
13216,16
13217,24
13218,27
13219,28
13220,24
13221,24
13222,16
13223,24
13224,16
13225,24
13226,16
13227,24
13228,20
13229,3
13230,24
13231,16
13232,24
13233,24
13234,16
13235,28
13236,16
13237,8
13238,5
13239,24
13240,16
13241,16
13242,16
13243,4
13244,24
13245,24
13246,16
13247,25
13248,10
13249,5
13250,28
13251,16
13252,24
13253,22
13254,24
13255,27
13256,27
13257,24
13258,24
13259,24
13260,24
13261,24
13262,16
13263,27
119878,19
13264,27
119879,24
13265,6
13266,1
13267,24
13268,24
13269,10
13270,24
13271,16
13272,16
13273,24
13274,15
13275,29
13276,24
13277,24
13278,6
13279,6
13280,27
13281,24
13282,31
13283,24
119881,16
119882,5
13285,32
13286,31
13287,24
13288,33
13289,24
13290,27
13291,24
13292,24
13293,28
13294,24
13295,24
13296,5
13297,24
119884,11
13298,27
13299,16
119885,16
13301,13
13302,5
13303,24
13304,28
13305,16
13306,27
13307,20
13308,27
13309,16
13310,24
13311,16
13312,11
13313,10
13314,24
13315,5
13316,16
13317,23
13319,2
13320,22
13321,28
13322,21
13323,28
13324,8
13325,24
13326,16
13327,28
13328,28
13329,24
13330,26
13331,10
13332,28
119889,24
13333,32
13334,2
13335,2
13336,16
13337,5
13338,16
13339,25
13340,32
13341,28
13342,27
13343,28
13344,16
13345,9
13346,2
13347,8
13348,28
13349,8
13350,28
13351,2
13352,31
13353,28
13354,24
119893,33
119894,16
13355,6
13356,34
13357,28
13358,24
13359,34
123930,24
13361,17
119897,28
13363,24
13364,28
13365,10
13366,28
13367,33
13368,8
13369,26
119898,25
13371,16
13372,33
13373,4
13374,19
13375,28
13376,3
13377,28
119899,5
13378,19
13379,24
13380,4
13381,33
13382,9
13383,28
13384,9
13386,32
13387,18
13388,26
13389,28
13390,28
13391,26
13392,19
13393,22
13394,6
13395,33
13396,5
13397,28
13398,26
13399,24
13400,9
13401,26
13402,2
13403,4
13405,26
13406,26
119905,16
13408,22
13409,26
13410,26
13411,26
13412,8
13413,21
13414,28
13415,31
119906,10
13416,19
13417,2
13418,28
13419,28
13420,7
13421,28
13422,28
13423,33
119907,26
13425,23
119908,10
13426,10
13427,24
13428,4
13429,28
13430,24
13431,26
13432,32
13433,28
13434,28
13435,5
13436,16
13437,28
13438,8
13439,0
119912,7
13440,28
13442,7
13443,2
13444,1
13445,28
13446,33
13447,19
13448,23
13449,28
119913,16
13451,4
13452,19
13453,16
119915,16
13454,28
13455,8
13456,28
13457,28
13458,10
13459,1
13460,28
13461,1
13462,10
13465,28
13466,24
13467,10
13468,28
13469,8
13470,24
13471,24
119925,28
119927,16
13517,16
119932,16
119933,17
119934,24
13551,4
119936,24
119937,13
119938,2
119940,28
123932,28
13595,19
119945,2
119946,4
119947,27
119954,24
119955,24
119957,28
119961,23
119964,3
119965,16
119966,1
119967,28
119968,16
119971,13
13743,24
119972,16
13754,16
119975,16
119976,10
13768,22
13770,28
119977,24
13772,10
13773,16
13775,16
13776,24
13777,24
13778,24
119978,10
119979,16
13780,5
13783,10
13785,24
13786,28
13787,24
13788,16
13790,15
13791,16
13792,5
13793,16
13794,24
13795,4
13796,27
13797,8
13799,16
13800,24
13801,16
13802,27
13803,10
13804,27
13805,24
13806,11
13807,28
13808,10
13809,27
13810,16
13811,16
119984,16
13813,5
122993,27
13815,27
13816,2
13817,23
13818,13
13819,29
13820,26
119986,4
13822,2
13823,14
13826,2
119987,10
13829,16
13830,24
13831,24
13832,16
13833,1
119988,32
13835,16
13837,16
13840,16
13843,24
13845,27
119991,16
13846,0
13847,24
13848,16
13849,11
119992,16
13850,16
13851,24
13852,5
13857,24
13859,24
13860,19
13861,16
13862,24
13863,24
13864,16
13865,16
13866,16
13867,24
13869,16
13870,16
13871,24
13872,10
13876,31
13878,24
13880,24
13881,26
13882,27
13884,9
13885,24
13886,16
13887,24
13888,28
13889,22
13891,28
13892,16
13893,25
13895,27
13897,10
13898,16
13899,19
13901,28
13902,16
13904,28
13905,6
13907,9
13908,16
13909,23
13910,24
13911,10
13912,4
120006,24
13914,10
13915,24
13916,24
13917,28
13918,24
120007,27
13921,1
13922,5
13924,16
13925,16
13926,24
13927,8
13928,6
13930,26
13931,24
13932,4
13933,32
13934,26
13935,31
13936,8
13937,14
13938,28
13939,8
13940,5
13942,10
13943,27
13945,21
13946,13
13947,28
13948,16
13949,13
13950,33
13952,31
13953,5
13954,16
13959,24
13960,4
13961,28
13963,16
120014,13
13965,28
13966,8
13967,28
13968,28
13969,24
13970,28
13971,9
13972,24
13973,24
120015,30
13975,16
120016,31
13976,24
13977,28
120017,28
13978,32
13981,16
13982,28
13983,24
13985,20
120018,16
13987,9
13988,6
13989,10
120019,33
13992,9
120020,10
13994,34
13996,16
13997,4
13999,32
14000,27
14004,16
14006,26
14008,10
14009,2
14010,28
14012,2
14013,28
14014,28
14015,2
14016,28
14017,16
14018,8
14019,28
14020,0
14022,3
14023,28
14024,28
14026,10
14027,34
14028,16
14029,31
14030,10
14032,27
14033,28
14034,28
14036,9
14037,27
120029,10
120030,20
14048,4
120031,28
14055,24
14056,28
14057,28
120034,24
120035,24
120037,10
120039,32
120042,19
120049,24
120051,13
120053,10
120054,32
14197,24
14206,24
120069,16
14255,19
14256,24
14257,27
14258,28
14259,24
14260,16
14261,16
14262,2
14263,24
14264,24
14265,24
14266,24
14267,24
14268,16
14269,31
14270,24
14271,5
14272,16
14273,28
14274,16
14275,18
14276,24
14278,24
14279,24
14280,31
14281,4
14282,16
14283,10
14284,10
14285,24
14286,24
14287,8
14288,16
14289,16
14290,23
14291,24
14292,24
14293,16
14294,18
14295,26
14296,2
14297,24
14298,10
14299,24
14300,27
14301,24
14302,26
14303,20
14304,24
14305,6
14306,16
14307,24
14308,16
14309,8
14310,31
14311,8
14312,16
14313,6
14314,24
14315,24
14316,24
14317,24
14318,28
14319,16
14320,27
14321,18
14322,16
14323,24
14324,22
14325,16
14326,16
14327,10
14328,24
14329,10
14330,28
14331,24
14332,24
14333,10
14334,28
14335,24
14336,16
14337,10
14338,16
14339,24
14340,31
14341,8
14342,32
14343,24
14344,4
14345,24
14346,24
14347,27
14348,17
14349,16
14350,16
14352,24
14353,24
14354,8
14355,16
14356,28
14357,16
14358,32
14359,9
14360,2
14361,23
14362,28
14363,19
14364,4
14365,16
14366,8
14367,4
14368,5
14369,28
14370,8
14371,28
14372,5
14373,16
14374,22
14375,16
14376,28
14377,24
14378,23
14379,16
14380,8
14381,3
14382,28
14383,10
14384,31
14385,28
14386,4
14387,28
14388,16
14389,28
14390,28
14391,16
14392,10
14393,28
14394,28
14395,8
14396,16
14397,28
14398,2
14399,32
14400,34
14401,34
14402,20
14403,9
14404,5
14405,0
14406,34
14407,16
14408,28
14409,24
14410,24
14411,13
14412,3
14413,16
14414,16
14415,14
14416,18
14417,34
14418,5
14419,34
14420,20
14421,11
14422,16
14423,9
14424,5
14425,28
14426,10
14427,10
14428,9
14429,28
14430,5
14431,28
14432,16
14433,13
14434,26
14435,16
14436,16
14437,10
14438,0
14439,16
14440,20
14441,26
14442,28
14443,16
14444,28
14445,28
14446,10
14447,28
14448,8
14449,28
14450,27
14451,28
14452,16
14453,16
14454,32
14455,28
14456,2
14457,19
14458,28
14459,24
14460,2
14461,28
14462,28
14463,16
14464,28
14465,16
14466,28
14467,19
14468,10
14469,5
14470,28
14471,34
14472,2
14473,9
14474,14
14475,28
14476,28
14477,28
14478,2
14479,16
14480,19
14481,8
14482,24
14483,16
14484,24
14485,18
14486,28
14487,16
14488,10
14489,27
14490,24
14491,8
14492,10
14493,28
14494,6
14495,28
14496,4
14497,16
14498,10
14499,28
14500,28
14501,15
14502,26
14503,28
14504,28
14505,10
14506,28
14507,23
14508,14
14509,10
14510,28
14511,28
14512,16
14513,32
14514,28
14515,10
14516,24
14517,9
14518,5
14519,28
14520,23
14521,2
14522,23
14523,8
14524,2
14525,26
14526,6
14527,21
14528,16
14529,28
14530,28
14531,31
14532,2
14533,7
14534,32
14535,16
14536,28
14537,5
14538,22
14539,28
14540,28
14541,28
14542,25
14543,5
14544,24
14545,28
14546,23
14548,28
14549,2
14550,26
14551,4
14552,32
14553,31
14554,16
14555,21
14556,1
14557,16
14558,27
14559,33
14560,28
14561,13
14562,2
14563,2
14564,3
14565,27
14566,32
14567,26
14568,3
14569,28
14570,27
14571,16
14572,16
14573,28
14574,17
14575,24
14576,3
14577,10
14578,28
14579,24
14580,28
14581,31
14582,4
14583,5
14584,24
14585,28
14586,19
14589,1
14590,10
14591,27
14592,28
14593,10
14594,28
14597,4
14598,1
14599,28
14600,18
14601,28
14602,14
14603,22
14604,16
14605,11
14606,28
14607,22
14608,16
14609,2
14610,8
14611,23
14612,16
14613,16
14614,34
14615,24
14616,28
14617,16
14618,8
14619,4
14620,6
14621,16
14622,16
14623,16
14624,31
14625,13
14626,2
14627,0
14628,33
14629,16
14630,16
14631,16
14632,20
14633,31
14634,31
14635,19
14636,19
14637,16
14638,5
14639,10
14640,33
14641,28
14643,2
14644,24
14645,16
14646,24
14647,16
14648,26
14649,24
14650,10
14651,24
14652,16
14653,28
14654,13
14656,28
14657,28
14659,24
14660,16
14661,16
14662,24
14663,34
14664,4
14665,24
14666,10
14667,28
14668,16
14669,16
14670,11
14671,16
14672,16
14673,4
14674,2
14675,16
14676,16
14677,5
14678,19
14679,13
14680,5
14681,16
14682,16
14684,1
14685,28
14686,3
14687,2
14689,4
14690,16
14693,3
14695,24
14722,24
14746,24
14813,16
14828,8
14976,31
14978,4
14979,3
14980,34
14981,4
14982,28
14983,8
14985,5
14986,28
14987,16
14988,28
14989,10
14990,22
14991,10
14992,10
14993,8
14994,25
14996,4
14997,18
14998,26
14999,2
15000,16
15001,10
15002,32
15003,8
15005,3
15006,16
15007,24
15008,24
15010,16
15012,10
15013,16
15014,6
15015,23
15016,16
15017,28
15018,28
15019,10
15021,10
15022,31
15023,24
15024,8
15025,33
15026,24
15027,28
15028,31
15029,16
15030,28
15031,31
15032,16
15033,10
15035,28
15037,16
15038,5
15039,9
15040,32
15041,28
15042,28
15044,34
15047,33
15048,8
15050,28
15051,16
15053,24
15055,16
15056,28
15057,28
15059,8
15061,16
15062,8
15063,9
15064,32
15065,26
15067,33
15068,4
15069,5
15070,28
15071,4
15072,16
15073,32
15074,8
15075,28
15076,19
15077,31
15078,28
15079,34
15080,27
15081,28
15082,9
15085,24
15086,19
15089,5
15090,10
15091,13
15092,16
15093,0
15095,10
15096,20
15097,28
15099,11
15100,19
15102,28
15103,16
15104,24
15105,19
15107,16
15108,2
15109,8
15110,4
15112,28
15113,16
15114,19
15117,8
15118,33
15119,10
15120,28
15121,16
15122,25
15123,10
15124,16
15125,10
15126,2
15128,10
15129,16
15130,28
15131,28
15132,34
15134,16
15135,3
15136,28
15137,28
15138,33
15139,28
15141,26
15142,16
15143,28
15145,28
15146,4
15147,17
15148,28
15149,26
15151,24
15152,28
15153,10
15155,16
15156,8
15157,2
15158,16
15159,28
15161,31
15162,28
15163,2
15164,24
15165,28
15166,4
15167,34
15168,13
15169,9
15170,24
15171,28
123946,10
15172,28
15173,23
15174,24
15176,4
15177,27
15180,28
15181,8
15185,28
15186,26
15187,19
15189,28
15190,2
15191,27
15192,28
15193,10
15195,32
15196,5
15197,24
15198,2
15199,24
15200,24
15201,24
15202,24
15204,8
15205,16
15207,28
15208,16
15209,24
15210,16
15211,16
15212,16
15213,16
15214,23
15217,25
15218,16
15219,16
15220,24
15221,16
15222,3
15223,24
15224,7
15225,16
15226,16
15227,23
15228,13
15229,27
15230,16
15232,16
15233,16
15234,11
15235,6
15236,27
15238,10
15239,5
15241,16
15242,15
15243,32
15245,27
15247,24
15250,16
15251,24
15253,16
15254,27
15255,7
15256,4
15260,24
15261,8
15262,24
15263,24
15265,5
15266,16
15267,24
15268,16
15269,10
15273,24
15274,16
15275,24
15277,4
15278,24
15279,34
15289,3
15306,10
15418,20
15509,16
15510,16
15511,23
15512,26
15513,24
15514,9
15515,28
15516,28
15517,33
15518,5
15519,20
15520,28
15521,28
15522,4
15523,28
15524,23
15525,8
15526,0
15527,18
15528,23
15529,29
15530,16
15531,25
15532,10
15533,20
15534,33
15535,28
15536,28
15537,8
15538,28
15539,24
15540,26
15541,4
15542,28
15543,28
15544,5
15545,16
15546,33
15547,10
15548,8
15549,19
15550,5
15551,5
15552,4
15553,6
15554,2
15555,23
15556,28
15557,4
15558,5
15559,19
15560,26
15561,19
15562,26
15563,19
15564,28
15565,16
15566,28
15567,28
15568,16
15569,10
15570,16
15571,28
15572,24
15573,4
15574,28
15575,27
15576,16
15577,0
15578,9
15579,28
15580,33
15581,32
15582,24
15583,27
15584,4
15585,8
15586,16
15587,16
15588,24
15589,2
15590,16
15591,20
15592,26
15593,24
15594,28
15595,24
15596,16
15597,8
15598,25
15599,16
15600,28
15601,16
15602,32
15603,0
15604,8
15605,27
15606,28
15607,1
15608,28
15609,16
15610,23
15611,16
15612,28
15613,24
15614,8
15615,24
15616,26
15617,1
120338,24
15618,16
15619,24
15620,16
15621,16
15622,26
15623,16
15624,16
15625,6
120339,16
15626,4
120340,5
15627,16
15628,28
15629,16
15630,28
15631,28
15632,26
15633,31
15634,16
15635,32
15636,16
120341,16
15637,24
15638,34
120342,16
15639,8
15640,32
15641,5
15642,28
15643,19
15644,16
15645,28
15646,24
15647,16
15648,8
15649,13
15650,28
15651,16
15652,28
120344,16
15653,16
15654,20
15655,3
15656,10
15657,24
15658,28
120345,24
15659,10
120346,23
15660,28
15661,28
120347,16
15662,34
15663,3
15664,33
120348,28
15665,28
15666,16
15667,26
120349,28
15668,22
15669,16
15670,34
15671,2
15672,10
15673,24
15674,34
15675,26
15676,4
15677,16
15678,26
15679,8
15680,31
15681,14
15682,16
15683,16
15684,16
15685,9
15686,26
15687,16
120352,2
15688,28
15689,16
15690,5
15691,16
120353,16
15692,1
15693,5
15694,10
15695,25
15696,26
120354,16
15697,16
15698,10
15699,22
15700,28
15701,18
15702,13
15703,10
15704,28
15705,16
15706,5
15707,16
15708,28
120356,16
15709,11
15710,2
15711,2
120357,2
15712,24
15713,31
15714,5
120358,23
15715,28
15716,16
15717,8
15718,16
15719,19
15720,16
15721,16
15722,3
15723,27
15724,4
15725,16
15726,8
15727,16
15728,16
15729,16
15730,28
15731,28
15732,2
15733,24
120362,23
15734,24
15735,2
15736,27
15737,4
15738,2
15739,27
120364,24
15740,33
15741,16
15742,4
15743,33
15744,16
15745,24
15746,16
15747,24
15748,2
15749,16
15750,5
15751,19
15752,16
15753,31
15754,24
15755,24
120366,24
15756,16
15757,31
15758,27
15759,10
15760,16
15761,16
15762,16
15763,10
15764,7
15765,8
15766,2
15767,16
120370,16
15768,24
15769,23
15770,28
15771,24
120371,24
15772,4
15773,16
15774,31
15775,9
120372,5
15776,16
15777,16
15778,23
15779,2
15780,10
15781,24
15782,28
15783,27
15784,16
15785,0
15786,4
15787,28
15788,32
15789,27
15790,16
15791,28
15792,5
15793,18
15794,16
15795,24
120374,7
120375,24
15796,20
120376,24
15797,1
15798,24
15799,28
15800,28
15801,4
15802,16
15803,8
120377,6
15804,28
15805,11
15806,10
15807,16
15808,25
120378,6
15810,13
15811,16
15812,2
15813,28
15814,15
15815,28
15816,23
15817,24
15818,6
15819,24
15820,27
15821,24
15822,4
15823,32
120382,24
15824,24
15825,10
15826,24
15827,24
15828,34
15829,16
15830,5
15831,33
15832,31
15833,16
15834,10
15835,24
15836,16
15837,3
15838,16
120384,16
120385,24
15841,25
15842,16
15843,10
15844,28
15845,5
15846,4
15847,16
120386,28
15848,16
15849,26
15850,16
15851,16
15852,5
15853,2
15854,16
15855,4
120387,28
15856,28
15857,16
15858,13
15859,27
15860,16
15861,24
15862,24
15863,28
120389,16
15864,2
15865,8
15866,16
15867,7
15868,24
15869,16
120390,28
15870,16
15871,5
15872,6
120391,2
120392,24
15874,26
15875,24
15876,23
15877,5
15878,10
15879,10
120393,24
15880,16
120394,22
15882,8
15883,16
15884,16
15885,16
15886,24
120395,31
15887,28
15888,16
15890,6
15891,10
15892,16
15893,24
15894,5
15895,16
120397,16
15897,16
15898,16
15899,10
120398,4
15901,16
15902,16
15903,23
15904,16
15905,24
15906,24
15907,27
15908,16
15909,32
15910,5
120399,31
15911,16
15912,24
15913,8
15914,28
120400,22
15916,24
15917,4
15918,16
15919,16
15920,24
15921,16
15922,5
15923,16
15924,27
15925,21
15926,3
15927,24
15928,24
15929,10
15930,16
120403,24
15932,24
15933,19
15934,8
15935,4
15936,16
15937,2
120404,16
15938,26
15939,16
15940,19
15941,24
15942,10
15943,22
120405,16
120406,29
120407,28
120408,24
15955,16
120409,10
120410,24
120411,10
120412,13
120413,24
120414,31
120415,24
120416,16
120417,16
120418,27
16001,8
120419,16
120420,16
120421,16
16016,28
120422,13
120423,18
120425,24
120426,8
120427,2
120428,24
120429,16
120430,9
120431,28
120432,16
120433,13
120434,28
120435,32
120436,31
120437,5
120438,10
16093,28
120439,14
120440,28
120443,28
120444,28
120445,2
120446,8
120447,26
120448,10
120449,31
120450,23
120451,10
120452,5
120453,22
120454,5
120455,28
120456,4
120457,2
120458,9
120459,8
120460,23
16199,16
16200,24
16201,16
120461,26
16203,16
16204,24
16205,16
16206,19
16207,8
16208,18
16209,5
16210,8
16211,28
16212,16
16213,26
16214,26
16215,16
16216,28
16217,6
16218,16
16219,27
16220,16
16221,32
16222,32
16223,16
120464,26
120465,31
16226,10
16227,24
16228,33
16229,24
16230,32
16231,6
16232,31
16233,16
16234,24
120468,5
16238,24
16240,24
16241,24
16242,32
16243,28
16244,24
16245,16
16246,24
16247,6
120470,24
120471,33
16249,27
16250,28
120472,5
16253,24
16254,16
16255,16
16256,10
16257,24
16258,24
16259,24
120473,28
16261,6
16262,16
120474,28
16263,24
16264,24
16265,16
120475,24
16266,16
16268,16
16269,15
120476,4
16271,24
16273,24
16274,16
16275,29
120477,28
16277,16
16279,24
16280,28
16281,24
16282,16
120478,28
16283,2
16284,2
16285,24
16286,1
16287,28
16288,10
16289,24
16290,28
16291,33
16292,10
16293,18
120480,7
120481,4
16295,13
16297,16
16298,24
16301,24
16302,16
16303,24
16304,9
120483,16
16305,13
16306,16
120484,28
16308,24
16309,4
16310,3
120485,10
16312,24
16313,8
16314,24
16315,13
120486,4
16317,24
16318,16
16319,24
16320,28
16321,24
120487,5
16326,16
16327,24
16328,24
16329,28
16330,10
16331,28
16332,28
16334,2
16335,16
16336,8
16337,5
16338,24
16339,24
16340,24
16341,10
16342,28
16343,16
120490,28
16345,24
16346,10
16347,16
16348,16
16349,8
120491,10
16353,4
16354,8
16355,24
120492,28
16357,9
16358,16
16359,24
120493,19
16361,24
16362,8
16363,16
120494,13
16366,27
16368,16
120495,2
16370,16
16371,28
16373,27
16375,24
16376,24
16377,16
16378,27
16379,27
16380,24
16381,10
120497,24
16382,32
16383,10
16384,14
16385,16
120498,28
16387,8
16388,8
16390,28
16391,24
16392,24
16393,20
16394,0
120499,32
16396,21
16397,22
120500,11
16400,32
16401,26
16402,2
16403,5
16404,8
16405,26
16406,10
16407,28
16408,26
16409,8
16410,26
16411,10
120502,16
16412,28
120503,28
16414,28
16415,3
16416,23
16417,19
120504,27
16419,28
